-0.14,31.12,-6.22
-13.73,38.91,3.40
-27.88,28.85,15.82
-33.36,15.09,19.36
-18.73,22.59,9.30
-2.90,27.97,-2.83
9.38,20.30,-9.96
19.89,12.91,-9.94
26.44,13.15,0.82
24.12,10.07,18.80
16.14,2.71,34.00
9.34,5.62,32.66
10.43,21.10,14.24
9.03,26.23,-1.45
1.14,31.68,-7.88
-12.64,35.64,0.17
-27.70,26.99,12.84
-32.70,17.38,18.64
-19.58,23.23,15.09
-3.70,25.65,6.16
7.98,20.65,-3.39
15.20,11.82,-11.00
21.67,3.58,-11.09
25.75,1.71,-4.09
24.93,4.32,7.17
20.82,2.95,17.07
16.40,0.42,21.63
14.31,3.25,17.04
14.53,12.67,5.38
10.17,22.97,-4.80
-1.26,33.54,-3.34
-16.06,38.96,9.47
-30.85,21.66,20.36
-32.08,15.02,21.12
-13.93,30.73,10.11
-0.08,26.49,-2.16
10.66,14.11,-10.39
22.60,8.42,-13.14
31.75,5.64,-3.65
28.96,-1.27,13.97
20.14,-0.36,23.26
12.72,11.91,15.91
7.35,25.45,3.82
-3.41,35.56,-0.46
-16.55,32.85,4.13
-29.43,19.85,11.62
-30.50,17.46,14.31
-17.51,22.47,10.00
-3.47,26.87,3.54
6.40,19.72,-3.66
15.12,9.18,-7.25
22.57,4.49,-4.72
24.77,1.70,3.51
23.25,0.80,13.30
21.51,-0.20,19.49
19.79,3.11,19.28
16.65,6.93,10.90
13.35,21.05,-0.60
3.86,28.53,-3.22
-8.44,35.82,4.04
-22.14,33.53,14.90
-32.92,20.31,20.59
-25.26,22.77,15.36
-6.07,34.80,1.68
7.16,27.63,-9.41
17.08,15.67,-11.26
23.27,9.61,-2.38
22.69,7.01,11.46
19.41,3.03,24.82
