0.50,0.11,9.28
0.50,0.13,9.38
0.48,0.03,9.34
0.55,0.12,9.45
0.54,0.18,9.36
0.50,0.05,9.33
0.50,0.09,9.29
0.57,0.18,9.33
0.56,0.09,9.24
0.45,0.01,9.28
0.48,0.13,9.44
0.56,0.02,9.27
0.51,0.04,9.22
0.43,0.15,9.53
0.48,0.27,9.49
0.54,0.14,9.34
0.47,0.04,9.12
0.45,0.07,9.40
0.47,0.01,9.50
0.45,0.02,9.41
0.54,0.08,9.24
0.45,0.16,9.34
0.46,0.13,9.44
0.47,0.09,9.50
0.61,0.08,9.18
0.51,0.11,9.33
0.58,0.17,9.45
0.49,-0.02,9.45
0.49,0.06,9.19
0.48,0.18,9.33
0.51,0.12,9.32
0.49,0.02,9.35
0.42,-0.03,9.44
0.54,0.16,9.40
0.53,0.13,9.27
0.52,0.10,9.33
0.50,0.02,9.40
0.53,0.15,9.23
0.49,0.12,9.22
0.47,-0.03,9.42
0.45,-0.02,9.50
0.52,0.18,9.29
0.49,0.22,9.26
0.46,0.11,9.44
0.42,0.01,9.34
0.49,0.08,9.41
0.45,0.12,9.36
0.49,0.07,9.39
0.51,0.01,9.33
0.51,0.11,9.32
0.47,0.18,9.37
0.42,0.01,9.34
0.51,-0.02,9.28
0.49,0.08,9.21
0.51,0.18,9.44
0.48,0.19,9.30
0.50,-0.07,9.39
0.48,-0.03,9.39
0.51,0.01,9.52
0.47,0.05,9.27
0.52,0.12,9.32
0.56,0.13,9.31
0.53,0.14,9.29
0.43,0.13,9.42
0.49,-0.02,9.38
0.53,0.11,9.24
0.48,0.15,9.27
0.41,-0.02,9.49
0.50,0.07,9.48
0.50,0.16,9.21
0.52,0.13,9.19
0.45,0.07,9.42
0.48,0.10,9.52
0.51,0.23,9.31
0.53,0.14,9.23
0.48,-0.05,9.44
0.51,-0.03,9.49
0.53,0.13,9.23
0.52,0.07,9.18
0.48,0.09,9.45
0.50,0.05,9.51
0.51,0.11,9.42
0.48,0.08,9.26
0.49,0.09,9.33
0.52,0.15,9.62
0.45,0.13,9.41
0.54,0.11,9.11
0.53,0.13,9.26
0.42,0.06,9.56
0.44,0.11,9.43
0.52,0.14,9.22
0.49,0.08,9.17
0.47,0.01,9.29
0.47,0.09,9.58
0.46,0.12,9.25
0.49,0.16,9.19
0.46,0.13,9.32
0.43,0.14,9.39
0.52,0.15,9.39
0.50,0.20,9.25
