-3.99,-8.35,1.30
-5.25,-8.45,2.04
-5.98,-8.50,1.81
-5.57,-8.95,0.62
-4.18,-9.86,-1.01
-1.75,-9.56,-2.17
-0.71,-6.92,-1.46
-4.30,-1.53,2.27
-12.21,4.76,8.15
-19.27,0.10,12.92
-15.57,-2.88,10.30
-5.66,-0.55,2.03
3.19,-3.52,-6.92
14.16,-3.86,-13.84
26.38,-6.33,-13.52
29.33,-6.07,-3.61
21.81,0.98,6.30
8.40,19.20,5.93
-7.62,32.91,3.84
-24.38,31.15,12.28
-34.78,22.78,21.33
-26.97,25.09,20.15
-8.04,24.75,6.28
11.84,28.97,-8.79
32.57,25.90,-15.23
39.49,15.11,3.66
32.68,4.29,26.20
20.51,10.66,28.49
11.03,36.06,10.55
-0.52,50.47,-2.91
-17.99,59.67,6.66
-40.46,35.32,26.32
-38.03,26.59,26.90
-7.27,50.76,9.84
13.12,48.56,-4.75
33.37,32.58,-10.47
36.85,26.19,12.31
25.90,9.34,39.57
13.24,6.61,42.26
9.94,31.36,17.15
4.67,42.77,-4.24
-10.71,46.10,-4.51
-28.84,41.74,15.97
-42.40,17.39,26.42
-22.08,30.66,16.36
1.14,34.47,-0.72
18.46,24.89,-10.78
29.65,18.92,-2.00
24.98,9.45,21.15
15.69,3.42,35.56
8.26,4.70,31.02
7.58,19.25,11.71
4.00,24.20,-4.63
-8.89,30.83,-8.00
-24.46,32.43,8.59
-38.03,15.91,22.29
-27.67,17.67,19.24
-4.40,31.40,3.50
11.92,26.04,-8.48
26.70,17.18,-10.91
30.01,14.00,6.13
21.72,3.12,26.29
12.20,0.42,31.90
8.25,8.74,19.36
6.81,14.99,2.92
-0.29,20.90,-8.18
-14.14,26.65,-3.59
-28.59,24.48,13.57
-34.94,12.86,23.52
-17.69,21.25,14.60
1.47,25.44,-1.46
17.66,20.02,-11.65
29.62,12.92,-7.35
28.49,5.95,13.58
20.01,3.84,28.82
11.81,4.75,27.63
8.17,11.56,13.33
4.95,19.71,-0.69
-3.34,23.45,-7.32
-15.54,33.43,0.86
-30.15,27.71,17.76
-34.50,11.93,24.08
-13.45,25.85,10.89
3.32,25.92,-3.51
17.27,17.38,-11.01
28.11,11.20,-6.35
28.41,8.27,11.45
20.58,3.00,27.20
12.33,1.28,29.01
8.99,11.07,16.21
6.95,16.55,1.15
1.37,20.01,-8.53
-10.45,30.21,-5.49
-23.48,32.11,11.37
-35.16,13.13,24.87
-22.34,22.08,19.96
-2.96,30.07,4.60
10.88,23.71,-7.78
25.27,16.53,-13.06
32.47,12.79,0.80
27.19,6.18,22.16
17.80,4.36,31.37
10.80,10.00,21.86
7.31,20.06,5.86
0.12,25.62,-4.61
-12.08,35.19,-2.03
-27.95,28.06,13.65
-37.96,10.55,22.60
-21.38,17.47,13.03
-1.88,21.85,-1.97
13.62,15.79,-10.93
26.58,9.78,-7.29
26.56,8.21,12.77
17.80,-0.79,29.89
9.89,3.81,29.23
6.52,16.46,13.73
2.06,25.06,-0.34
-7.99,36.03,-3.57
-23.22,31.56,9.69
-39.13,8.36,19.16
-27.81,17.26,11.37
-8.48,23.39,0.00
6.67,17.53,-6.55
20.07,13.39,-6.28
24.04,8.79,7.38
18.08,2.26,24.64
10.52,-0.28,32.21
6.90,7.32,22.50
6.20,14.87,7.15
2.28,16.71,-4.63
-8.10,22.31,-7.07
-21.51,25.53,5.50
-34.69,12.68,18.40
-28.63,12.08,17.26
-8.12,24.13,4.41
7.08,20.85,-6.40
20.16,14.63,-10.18
27.68,9.93,-0.74
24.31,5.71,18.12
15.28,-0.87,30.49
9.20,6.07,25.82
7.08,12.87,11.00
4.80,15.02,-2.35
-2.89,18.79,-8.32
-14.69,29.48,-0.38
-29.18,20.62,16.00
-34.89,7.82,22.84
-15.91,20.19,10.91
1.13,22.73,-2.84
13.72,13.95,-10.30
25.22,8.49,-8.54
27.08,5.58,7.38
19.45,0.39,23.95
11.32,2.73,27.39
6.89,11.43,16.56
4.88,13.31,2.83
0.39,15.80,-6.11
-8.85,21.71,-6.77
-20.40,28.14,6.61
-33.35,13.76,20.41
-28.28,13.18,20.69
-7.86,26.94,6.64
6.69,23.73,-5.09
18.29,12.94,-10.72
27.16,5.40,-5.87
26.94,2.70,9.44
19.34,-0.96,22.41
11.75,1.18,24.45
7.41,10.98,14.16
4.80,14.45,1.35
-0.92,15.73,-6.58
-10.56,20.02,-5.46
-20.91,27.69,6.63
-31.70,15.46,19.02
-26.22,16.65,19.89
