16.48,-1.16,-25.23
3.36,3.96,-15.17
-5.16,32.94,8.10
-14.11,46.79,29.10
-24.48,21.87,39.71
-13.05,19.89,28.85
5.33,25.29,8.35
17.26,15.19,-8.65
17.19,2.27,-23.87
4.23,0.94,-20.28
-4.95,24.96,1.97
-11.34,52.49,24.97
-23.97,30.89,38.31
-18.40,19.38,32.25
2.62,28.16,11.82
18.43,19.03,-3.73
22.26,2.94,-19.29
12.31,0.32,-20.38
0.82,15.43,-5.00
-7.03,45.06,17.55
-19.79,41.72,34.31
-25.32,17.01,38.19
-6.33,27.93,20.54
9.44,25.76,2.42
19.45,11.29,-12.42
17.91,-0.58,-23.69
5.02,2.35,-18.43
-3.60,23.25,2.57
-7.40,49.27,24.99
-18.02,36.75,38.64
-18.11,19.25,35.72
-3.24,27.19,16.05
9.34,23.53,-1.70
19.46,11.26,-16.43
19.71,-0.14,-25.02
8.74,4.17,-16.64
-0.31,31.96,5.06
-10.45,57.35,27.29
-26.60,30.67,39.15
-21.06,20.80,31.80
-0.62,32.47,11.68
14.51,23.89,-4.31
22.85,6.90,-17.43
18.81,-1.38,-22.86
6.76,9.69,-10.54
-2.89,42.02,12.62
-16.61,52.62,31.88
-30.42,19.58,39.82
-13.77,25.63,26.02
4.16,29.26,6.85
15.15,15.59,-7.61
19.11,2.55,-19.70
12.82,-0.52,-20.18
2.43,13.11,-5.33
-6.52,44.13,17.10
-19.38,40.34,33.44
-25.58,17.98,36.69
-8.69,25.19,20.99
7.88,25.88,2.86
19.77,14.02,-10.96
20.47,0.18,-22.35
8.12,2.20,-17.08
-2.10,30.98,5.27
-11.35,54.25,26.38
-24.98,28.16,37.95
-18.32,18.91,31.38
1.35,28.03,11.96
15.51,20.67,-3.56
20.05,5.37,-16.97
12.68,-1.65,-19.78
1.19,9.50,-6.57
-7.37,43.13,15.35
-19.82,38.82,32.02
-25.94,14.90,36.40
-9.18,22.59,21.60
5.58,23.50,4.72
14.12,11.42,-8.95
15.91,-0.07,-17.87
10.43,-0.02,-14.24
1.61,11.87,-1.81
-8.70,36.19,16.45
-19.44,35.44,31.17
-22.04,19.27,33.24
-8.59,21.92,18.79
5.66,21.52,2.65
18.75,12.27,-10.03
23.29,0.30,-19.72
15.70,1.83,-16.01
4.20,18.63,-0.35
-7.38,50.40,21.27
-22.55,39.30,36.95
-23.53,19.57,36.99
-3.74,29.21,17.66
9.91,23.91,0.11
17.68,10.13,-13.77
17.06,-0.81,-21.63
7.74,2.07,-14.82
-0.99,19.79,2.63
-9.48,41.56,23.07
-20.24,29.65,35.70
-18.02,19.01,33.04
-3.23,23.92,16.30
7.65,17.99,0.65
15.62,7.92,-11.69
16.84,-1.22,-20.21
9.34,0.23,-15.25
0.50,17.11,0.24
-7.98,42.02,21.19
-20.81,31.77,35.03
-22.06,16.74,34.56
-5.27,25.39,17.71
8.84,22.38,1.02
18.23,9.64,-12.09
18.69,-1.08,-19.91
9.31,1.05,-13.88
-1.75,22.80,4.09
-12.74,46.32,24.80
-26.59,24.99,36.93
-19.35,16.56,30.36
1.08,26.35,11.21
15.58,18.99,-3.83
20.62,3.40,-17.17
11.43,-2.26,-20.27
-1.24,14.60,-3.56
-9.11,45.17,19.34
-21.15,32.04,33.94
-21.88,10.82,34.34
-1.77,19.50,18.33
12.89,16.16,2.64
16.52,4.62,-11.30
5.92,-1.55,-16.04
-7.18,16.08,0.32
-15.30,36.14,18.63
-22.15,25.33,29.98
-15.36,15.44,27.73
4.45,21.72,13.10
19.04,13.10,1.39
22.43,0.86,-9.63
14.38,0.82,-13.18
1.26,13.78,-2.01
-10.94,39.64,17.55
-22.00,33.68,32.05
-20.96,18.72,33.44
-4.09,21.41,19.17
11.14,19.78,2.92
