1.10,-1.35,7.08
0.22,0.48,11.01
-2.52,5.29,17.12
-4.90,6.14,20.99
-4.88,2.25,19.16
-0.49,0.98,11.50
3.84,1.37,2.96
6.56,-2.05,-2.97
7.36,-2.22,-5.91
3.58,-0.96,-3.39
-2.23,7.26,7.31
-7.85,19.36,21.81
-11.91,14.38,28.72
-6.90,6.81,26.06
4.28,7.91,12.83
10.17,4.59,0.51
10.31,0.64,-8.38
3.72,-1.13,-9.39
-4.68,1.08,-0.23
-8.03,19.76,13.24
-11.57,23.31,26.32
-10.75,10.86,29.65
-0.29,8.39,21.79
9.11,8.59,8.50
12.77,3.25,-2.86
9.88,1.16,-9.85
0.90,0.29,-6.26
-6.43,7.07,5.55
-10.23,25.47,21.15
-14.06,19.06,31.55
-7.72,10.35,29.17
4.19,11.96,15.50
10.89,7.30,2.76
11.49,2.24,-7.13
6.78,-0.27,-12.39
-1.29,-1.53,-6.82
-7.43,8.60,5.99
-10.17,28.57,22.17
-12.06,23.70,32.31
-5.84,12.27,30.45
6.65,12.33,14.84
15.23,9.03,-1.93
15.25,2.10,-14.76
5.49,0.32,-13.89
-5.04,11.59,1.54
-11.49,30.27,20.94
-15.55,25.04,33.80
-6.99,14.29,31.71
7.54,13.22,13.89
16.41,8.23,-2.81
14.35,1.05,-15.07
2.20,2.12,-9.29
-7.83,17.81,8.80
-15.03,28.17,24.49
-16.00,16.80,31.74
-2.73,13.46,22.57
12.68,12.26,6.51
20.49,3.14,-7.07
16.05,-1.13,-14.25
2.47,7.45,-2.92
-7.42,29.46,16.70
-16.92,23.87,30.05
-13.29,13.73,33.15
2.49,16.06,19.15
13.51,10.23,0.51
14.85,1.42,-13.90
5.60,-0.13,-11.91
-3.57,3.97,1.50
-8.58,11.88,17.75
-8.97,17.25,29.53
-3.41,10.46,30.93
7.54,6.39,16.86
13.20,3.52,-1.05
9.39,-1.82,-11.52
-0.13,-0.66,-6.69
-6.60,2.55,4.09
-6.14,8.34,15.73
-1.42,11.71,24.72
1.45,5.36,26.72
4.45,2.10,16.72
4.43,1.94,2.44
2.40,-0.71,-7.59
-1.05,-2.29,-6.88
-3.43,1.28,2.29
-3.57,9.62,16.24
-3.63,10.92,28.29
-2.30,4.33,28.75
2.09,3.85,13.83
3.67,2.50,-1.57
3.22,-1.49,-10.19
