-6.30,-7.25,-1.75
-6.64,-6.93,-1.12
-6.54,-6.83,-0.57
-6.34,-6.84,-0.41
-6.22,-7.33,-0.56
-5.77,-7.58,-1.05
-5.42,-8.08,-1.39
-5.79,-7.40,-1.19
-6.54,-7.54,-0.66
-6.95,-7.92,-0.57
-6.12,-7.87,-1.53
-5.01,-7.50,-2.11
-4.48,-8.03,-1.53
-4.03,-8.56,-0.98
-3.35,-5.66,-0.74
-6.37,1.85,1.90
-12.44,4.91,6.40
-17.31,-0.87,9.07
-15.44,-3.76,6.66
-10.54,-7.34,0.73
-0.97,-6.08,-6.71
9.58,-4.62,-13.19
19.46,-5.11,-15.90
23.02,-6.81,-8.33
17.87,-6.53,1.45
7.59,3.66,5.81
-2.87,22.39,8.36
-16.26,30.59,13.25
-31.30,16.31,18.30
-28.60,17.47,11.70
-13.08,21.26,-0.57
3.19,17.44,-10.07
17.27,7.77,-14.01
26.49,0.37,-7.16
24.27,-0.26,8.15
15.78,-0.72,19.29
9.19,0.09,20.71
5.56,5.39,12.56
3.39,11.51,1.92
-3.88,25.03,-2.86
-17.08,34.19,4.86
-32.76,21.81,14.64
-33.89,15.83,13.91
-11.72,29.94,3.56
8.22,32.69,-5.43
24.66,26.28,-8.06
32.33,21.10,5.19
22.76,16.00,27.70
10.85,4.67,40.18
5.79,10.58,32.66
8.29,26.71,11.05
5.13,31.45,-5.93
-9.00,38.30,-6.82
-27.49,32.43,8.70
-43.29,10.02,17.66
-28.08,15.45,9.53
-4.92,23.37,-2.66
13.70,19.29,-10.50
29.29,13.89,-6.01
21.57,7.98,18.66
8.37,-0.34,34.30
0.37,8.26,29.03
-0.02,18.18,11.94
-1.74,24.64,-1.85
-11.45,27.56,-6.12
-27.33,21.66,2.35
-37.55,8.74,8.77
-22.09,13.17,2.74
-0.13,21.19,-5.88
15.25,12.93,-8.96
26.01,6.84,-2.66
24.23,3.52,12.86
15.43,-1.38,25.77
7.75,-1.61,28.17
3.84,7.43,16.10
1.96,18.56,0.38
-9.64,23.24,-5.20
-24.88,21.14,3.54
-35.96,9.02,10.45
-26.01,10.35,5.03
-5.25,21.94,-4.00
11.68,21.48,-9.03
25.44,18.06,-7.22
28.15,12.78,6.90
21.89,11.33,23.13
13.73,0.90,32.12
10.37,7.94,26.17
10.79,12.45,10.80
9.66,13.00,-2.72
1.69,17.84,-9.88
-12.24,27.87,-2.93
-27.29,22.92,12.48
-37.14,5.99,22.07
-18.51,20.40,13.44
2.28,28.38,-1.40
18.87,30.57,-13.56
32.84,18.40,-17.86
37.08,11.54,-2.18
28.72,8.38,16.10
17.77,3.42,22.27
10.34,13.71,13.76
5.69,19.51,0.21
-2.60,16.28,-10.03
-13.02,14.71,-10.55
-20.31,18.55,-1.85
-26.62,24.74,10.94
-31.37,13.00,21.74
-15.48,22.78,15.77
4.26,34.60,0.55
17.61,27.72,-12.51
26.90,16.94,-20.00
34.96,10.13,-14.09
33.79,5.26,2.13
23.54,0.51,14.51
13.48,10.20,12.71
5.40,17.17,2.55
-5.92,29.96,-4.11
-20.64,29.57,0.65
-32.87,23.77,12.08
-36.43,14.51,18.46
-14.79,33.31,11.57
7.34,43.77,-1.50
26.03,41.34,-10.55
38.70,27.85,-7.62
37.27,20.72,15.36
25.97,7.72,31.34
16.52,13.42,26.80
11.93,32.83,7.84
7.23,35.75,-8.60
-8.64,34.78,-11.31
-22.05,34.78,2.17
-31.15,29.81,16.95
-31.69,18.08,25.73
-10.44,37.06,15.53
7.88,48.79,-1.27
20.21,36.19,-15.90
30.23,20.63,-20.27
36.86,14.14,-9.96
30.40,10.61,12.59
19.65,1.76,21.11
11.05,10.92,14.77
5.33,24.50,0.52
-6.87,22.12,-8.24
-19.62,21.98,-4.11
-27.98,21.12,7.45
-30.92,13.04,16.75
-20.77,9.78,15.40
-0.37,26.98,3.36
14.33,23.90,-7.84
26.99,16.35,-15.99
33.64,11.31,-8.34
31.37,5.15,9.28
22.96,2.31,21.21
14.32,4.89,19.28
9.43,19.19,5.54
1.52,25.35,-5.13
-12.64,27.92,-5.65
-24.46,29.35,5.89
-33.57,19.70,17.48
-29.47,11.72,20.08
-7.42,29.76,7.86
9.84,37.44,-4.88
23.93,30.49,-12.14
33.68,20.98,-5.73
33.13,15.06,12.42
23.59,9.49,27.76
14.03,6.20,27.58
10.77,23.38,11.67
7.87,22.39,-4.18
-1.46,18.62,-13.00
-14.59,21.06,-8.73
-24.40,20.20,4.89
-30.45,15.08,18.42
-24.37,10.93,21.29
-4.55,25.80,8.78
9.20,25.22,-3.92
19.95,15.80,-12.58
28.76,8.56,-11.63
31.51,6.40,1.48
25.11,4.43,16.99
15.51,3.65,23.44
8.85,12.52,15.74
5.39,14.87,2.16
-1.27,14.64,-7.63
-12.18,14.11,-9.25
-21.34,19.92,0.23
-28.34,19.24,12.11
-28.30,9.61,19.88
-11.02,20.37,11.86
6.49,30.69,-1.63
