-1.32,2.32,9.31
-1.04,1.98,7.72
-0.87,1.83,7.36
-0.66,1.54,7.24
-0.60,1.45,6.90
0.34,1.67,5.53
1.59,1.73,3.96
-0.23,3.21,5.77
-5.23,5.51,13.01
-6.96,6.05,19.44
-2.84,4.99,17.80
-0.87,3.18,10.45
-1.08,1.59,5.76
-0.15,0.55,3.50
1.75,0.23,4.02
3.14,0.60,4.32
2.13,-0.29,5.56
-2.81,2.41,9.08
-8.06,4.00,15.01
-6.47,4.03,18.97
-1.31,2.97,13.55
0.45,1.67,6.25
1.20,0.24,2.08
2.35,-0.62,1.24
2.60,0.18,3.24
-0.77,0.97,6.79
-7.00,4.54,14.06
-9.05,8.39,21.29
-3.28,6.22,19.88
-0.18,2.94,10.87
-0.84,0.53,2.66
1.53,-0.83,-1.76
5.31,-0.67,-2.02
5.27,-0.84,2.11
-2.57,1.51,8.78
-12.83,8.10,18.62
-11.33,8.27,23.72
-1.25,4.68,16.69
0.86,1.17,6.10
2.31,-0.64,-1.46
5.18,-2.23,-4.98
5.38,-2.71,-4.54
-4.08,6.00,7.18
-16.66,14.62,25.96
-12.56,7.37,28.86
1.08,5.27,14.03
5.07,2.68,-0.97
5.11,-0.99,-9.70
2.09,-2.77,-8.17
-5.03,5.38,7.21
-14.71,15.06,26.32
-16.39,7.48,32.30
-3.09,7.93,16.61
7.18,8.23,-1.86
12.68,3.92,-14.77
8.91,-2.05,-17.42
-1.26,3.10,-4.50
-13.21,29.17,22.62
-27.53,22.65,40.58
-15.45,13.73,32.76
2.97,15.25,9.72
11.93,12.39,-10.94
10.36,4.28,-21.41
4.99,-0.95,-17.77
-3.25,12.62,3.83
-19.11,36.79,29.31
-30.32,14.03,40.85
-9.17,15.94,25.17
11.00,20.64,3.35
16.25,10.84,-17.16
5.18,-1.26,-23.76
-3.68,4.35,-8.35
-12.06,35.72,20.25
-26.40,23.34,38.28
-19.57,11.22,33.78
2.72,18.17,13.60
14.75,12.81,-6.02
11.05,3.71,-18.97
1.83,-1.66,-16.71
-4.02,8.76,0.59
-13.40,27.67,22.81
-23.90,16.09,36.02
-15.12,12.01,29.46
1.11,14.54,11.33
11.15,10.73,-6.72
12.03,3.27,-19.39
4.52,-1.59,-18.25
-2.79,11.10,0.69
-14.37,37.57,25.90
-26.65,21.89,40.39
-15.51,15.95,31.64
4.44,18.73,10.64
15.62,13.01,-9.74
10.72,3.88,-22.58
2.77,-0.20,-19.20
-3.13,10.75,-0.07
-13.31,40.06,25.87
-27.12,21.76,40.14
-16.25,15.44,31.20
4.15,19.54,11.08
16.67,12.07,-8.21
11.22,3.05,-22.13
1.97,-0.09,-18.77
-2.92,12.45,0.60
-12.79,38.56,24.59
-26.13,20.88,38.42
-16.97,14.42,30.63
2.95,17.71,11.66
17.37,12.30,-7.39
11.50,4.14,-21.95
-1.00,-2.27,-19.99
-6.54,17.83,2.18
-12.43,42.32,27.98
-24.30,18.76,40.61
-13.64,13.09,30.64
6.65,19.09,10.74
17.98,12.06,-8.61
6.12,2.76,-22.23
-5.69,0.02,-16.78
-8.17,20.75,5.37
-12.88,40.63,28.93
-24.24,17.29,38.87
-13.15,14.11,27.66
7.60,18.41,9.23
19.60,8.37,-9.08
9.48,1.06,-20.75
-0.12,0.21,-14.88
-4.53,12.10,2.02
-12.60,33.78,23.23
-23.41,20.68,35.81
-16.00,14.36,29.69
0.69,17.09,12.26
13.60,11.26,-4.53
14.58,1.97,-19.24
3.58,-2.25,-19.63
-2.71,6.83,-5.28
-9.13,33.29,17.95
-21.44,30.81,34.97
-22.19,12.39,35.49
-3.71,18.64,18.24
13.14,16.69,0.96
17.77,6.00,-16.83
3.61,-1.75,-22.91
-6.17,3.55,-10.72
-9.08,36.97,14.97
-19.62,34.71,33.07
-24.22,10.17,36.43
-2.90,18.72,21.04
15.82,15.95,4.48
15.88,6.05,-13.95
-0.11,-3.10,-19.26
-10.76,11.04,-4.25
-14.97,31.43,16.87
-22.35,20.18,30.75
-16.79,9.42,29.63
5.33,14.41,16.29
18.42,10.39,1.39
13.65,0.22,-14.41
-2.93,3.07,-11.51
-11.93,25.30,7.77
-18.82,33.45,25.99
-22.85,14.71,34.21
-8.17,14.91,23.99
10.00,15.59,8.44
19.54,6.17,-7.73
9.51,-0.11,-17.31
-3.04,0.35,-12.16
-9.86,19.97,5.62
-16.81,35.60,24.72
-23.70,17.04,34.38
-12.61,13.48,25.24
6.04,17.65,10.14
19.11,7.27,-4.67
14.11,-0.00,-16.84
2.04,-0.47,-14.67
-4.76,9.94,-1.38
-12.83,35.03,19.26
-23.39,25.64,33.26
-20.13,13.28,31.39
-2.00,19.35,16.01
13.59,15.76,0.83
19.25,4.92,-14.58
